STATEFP,GEOID,NAME,CDP02_92E,OBJECTID,NCESID,STATEABBREV
42,4211580,Harrisburg City School District,3815,10625,4211580,PA
42,4211610,Hatboro-Horsham School District,2820,10626,4211610,PA
42,4211670,Haverford Township School District,3605,10627,4211670,PA
42,4211700,Hazleton Area School District,6700,10628,4211700,PA
42,4211730,Saucon Valley School District,1455,10629,4211730,PA
42,4211760,Hempfield Area School District,3355,10630,4211760,PA
42,4211790,Hempfield School District,4120,10631,4211790,PA
42,4211820,Hermitage School District,1305,10632,4211820,PA
42,4211880,Highlands School District,1730,10633,4211880,PA
42,4211940,Hollidaysburg Area School District,1865,10634,4211940,PA
42,4212030,Hopewell Area School District,1325,10635,4212030,PA
42,4212090,Huntingdon Area School District,1295,10636,4212090,PA
42,4212150,Indiana Area School District,1820,10637,4212150,PA
42,4212170,Interboro School District,2205,10638,4212170,PA
42,4212210,Iroquois School District,610,10639,4212210,PA
42,4212300,Jamestown Area School District,365,10640,4212300,PA
42,4212330,Jeannette City School District,660,10641,4212330,PA
42,4212390,Jefferson-Morgan School District,510,10642,4212390,PA
42,4212420,Jenkintown School District,505,10643,4212420,PA
42,4212480,Jersey Shore Area School District,1530,10644,4212480,PA
42,4212540,Jim Thorpe Area School District,1375,10645,4212540,PA
42,4212570,Johnsonburg Area School District,315,10646,4212570,PA
42,4212600,Juniata County School District,1855,10647,4212600,PA
42,4212630,Juniata Valley School District,445,10648,4212630,PA
42,4212660,Kane Area School District,740,10649,4212660,PA
42,4212690,Kennett Consolidated School District,2670,10650,4212690,PA
42,4212720,Keystone School District,670,10651,4212720,PA
42,4212725,Keystone Central School District,2720,10652,4212725,PA
42,4212750,Keystone Oaks School District,1430,10653,4212750,PA
42,4212840,Kiski Area School District,2495,10654,4212840,PA
42,4212930,Kutztown Area School District,940,10655,4212930,PA
42,4212990,Lackawanna Trail School District,560,10656,4212990,PA
42,4213020,Lake-Lehman School District,1195,10657,4213020,PA
42,4213050,Lakeland School District,1045,10658,4213050,PA
42,4213080,Lakeview School District,690,10659,4213080,PA
42,4213110,Lampeter-Strasburg School District,1685,10660,4213110,PA
42,4213140,Lancaster School District,6295,10661,4213140,PA
42,4213290,Homer-Center School District,490,10662,4213290,PA
42,4213320,Laurel Highlands School District,1850,10663,4213320,PA
42,4213380,Laurel School District,845,10664,4213380,PA
42,4213440,Lebanon School District,2800,10665,4213440,PA
42,4213470,Leechburg Area School District,510,10666,4213470,PA
42,4213500,Lehighton Area School District,1375,10667,4213500,PA
42,4213590,Lewisburg Area School District,1050,10668,4213590,PA
42,4213710,Ligonier Valley School District,1045,10669,4213710,PA
42,4213770,Penn Cambria School District,990,10670,4213770,PA
42,4213980,Littlestown Area School District,1360,10671,4213980,PA
42,4214100,Lower Dauphin School District,2255,10672,4214100,PA
42,4214160,Lower Merion School District,5080,10673,4214160,PA
42,4214190,Lower Moreland Township School District,1165,10674,4214190,PA
42,4214250,Methacton School District,2940,10675,4214250,PA
42,4214310,Loyalsock Township School District,740,10676,4214310,PA
42,4214430,Mahanoy Area School District,730,10677,4214430,PA
42,4214460,Line Mountain School District,705,10678,4214460,PA
42,4214550,Manheim Central School District,1825,10679,4214550,PA
42,4214580,Manheim Township School District,3225,10680,4214580,PA
42,4214730,Marion Center Area School District,815,10681,4214730,PA
42,4214760,Marple Newtown School District,2140,10682,4214760,PA
42,4214790,Mars Area School District,1895,10683,4214790,PA
42,4214850,Central Fulton School District,660,10684,4214850,PA
42,4214880,McGuffey School District,1095,10685,4214880,PA
42,4214940,McKeesport Area School District,2400,10686,4214940,PA
42,4215030,Mechanicsburg Area School District,2120,10687,4215030,PA
42,4215120,Mercer Area School District,725,10688,4215120,PA
42,4215150,Meyersdale Area School District,560,10689,4215150,PA
42,4215170,Mid Valley School District,1025,10690,4215170,PA
42,4215210,Midd-West School District,1405,10691,4215210,PA
42,4215240,Middletown Area School District,1535,10692,4215240,PA
42,4215290,Mifflin County School District,3325,10694,4215290,PA
42,4215330,Millcreek Township School District,4420,10695,4215330,PA
42,4215360,Millersburg Area School District,435,10696,4215360,PA
42,4215450,Millville Area School District,430,10697,4215450,PA
42,4215480,Milton Area School District,1290,10698,4215480,PA
42,4215510,Minersville Area School District,870,10699,4215510,PA
42,4215540,Mohawk Area School District,905,10700,4215540,PA
42,4215600,Monessen City School District,480,10701,4215600,PA
42,4215660,Montgomery Area School District,510,10702,4215660,PA
42,4215720,Montour School District,1585,10703,4215720,PA
42,4215750,Montoursville Area School District,1050,10704,4215750,PA
42,4215810,Montrose Area School District,900,10705,4215810,PA
42,4215830,Moon Area School District,2120,10706,4215830,PA
42,4215900,Morrisville Borough School District,595,10707,4215900,PA
42,4215960,Moshannon Valley School District,520,10708,4215960,PA
42,4215990,Mount Carmel Area School District,990,10709,4215990,PA
42,4216020,Mount Union Area School District,885,10710,4216020,PA
42,4216050,Mountain View School District,670,10711,4216050,PA
42,4216110,Mount Lebanon School District,3340,10712,4216110,PA
42,4216170,Mount Pleasant Area School District,1260,10713,4216170,PA
42,4216200,Muhlenberg School District,1770,10714,4216200,PA
42,4216230,Muncy School District,645,10715,4216230,PA
42,4216290,Greater Nanticoke Area School District,1445,10716,4216290,PA
42,4216380,Nazareth Area School District,2650,10717,4216380,PA
42,4216410,Neshaminy School District,5035,10718,4216410,PA
42,4216440,Neshannock Township School District,790,10719,4216440,PA
42,4216500,Woodland Hills School District,2960,10720,4216500,PA
42,4216530,New Brighton Area School District,930,10721,4216530,PA
42,4216620,New Castle Area School District,2075,10722,4216620,PA
42,4216740,New Kensington-Arnold School District,1410,10723,4216740,PA
42,4216860,New Hope-Solebury School District,845,10724,4216860,PA
42,4216890,Newport School District,560,10725,4216890,PA
42,4216980,Norristown Area School District,4645,10726,4216980,PA
42,4217010,North Allegheny School District,4975,10727,4217010,PA
42,4217100,Moniteau School District,845,10728,4217100,PA
42,4217130,North Clarion County School District,360,10729,4217130,PA
42,4217160,North East School District,990,10730,4217160,PA
42,4217220,North Hills School District,2440,10731,4217220,PA
42,4217280,North Penn School District,8300,10732,4217280,PA
42,4217310,North Pocono School District,1860,10733,4217310,PA
42,4217370,Northampton Area School District,3460,10734,4217370,PA
42,4217430,Riverside Beaver County School District,1030,10735,4217430,PA
42,4217460,Northeast Bradford School District,490,10736,4217460,PA
42,4217520,Northeastern York School District,2450,10737,4217520,PA
42,4217580,Northern Bedford County School District,600,10738,4217580,PA
42,4217610,Northern Cambria School District,650,10739,4217610,PA
42,4217640,Northern Lebanon School District,1495,10740,4217640,PA
42,4217670,Northern Lehigh School District,1115,10741,4217670,PA
42,4217700,Northern Potter School District,300,10742,4217700,PA
42,4217730,Northern Tioga School District,1180,10743,4217730,PA
42,4217760,Northern York County School District,1875,10744,4217760,PA
42,4217770,Northgate School District,725,10745,4217770,PA
42,4217790,Northwest Area School District,795,10746,4217790,PA
42,4217850,Northwestern Lehigh School District,1350,10747,4217850,PA
42,4217880,Northwestern School District,935,10748,4217880,PA
42,4217940,Norwin School District,3205,10749,4217940,PA
42,4218030,Octorara Area School District,1515,10750,4218030,PA
42,4218090,Oil City Area School District,1385,10751,4218090,PA
42,4218120,Old Forge School District,565,10752,4218120,PA
42,4218150,Oley Valley School District,985,10753,4218150,PA
42,4218210,Oswayo Valley School District,250,10754,4218210,PA
42,4218240,Otto-Eldred School District,410,10755,4218240,PA
42,4218270,Owen J. Roberts School District,3315,10756,4218270,PA
42,4218300,Oxford Area School District,2375,10757,4218300,PA
42,4218330,Palisades School District,1005,10758,4218330,PA
42,4218360,Palmerton Area School District,1270,10759,4218360,PA
42,4218390,Palmyra Area School District,2050,10760,4218390,PA
42,4218450,Panther Valley School District,1035,10761,4218450,PA
42,4218510,Parkland School District,6145,10762,4218510,PA
42,4218570,Pen Argyl Area School District,1135,10763,4218570,PA
42,4218580,Penn-Delco School District,2180,10764,4218580,PA
42,4218590,Penn Hills School District,3110,10765,4218590,PA
42,4218630,Penn Manor School District,3320,10766,4218630,PA
42,4218660,Penn-Trafford School District,2315,10767,4218660,PA
42,4218740,Penncrest School District,1930,10768,4218740,PA
42,4218750,Pennridge School District,4475,10769,4218750,PA
42,4218780,Penns Manor Area School District,490,10770,4218780,PA
42,4218810,Penns Valley Area School District,1070,10771,4218810,PA
42,4218840,Pennsbury School District,6545,10772,4218840,PA
42,4218900,Pequea Valley School District,1100,10773,4218900,PA
42,4218930,Perkiomen Valley School District,3620,10774,4218930,PA
42,4218960,Peters Township School District,2365,10775,4218960,PA
42,4218990,Philadelphia City School District,103330,10776,4218990,PA
42,4219020,Philipsburg-Osceola Area School District,1170,10777,4219020,PA
42,4219050,Phoenixville Area School District,2455,10778,4219050,PA
42,4219140,Pine Grove Area School District,1055,10779,4219140,PA
42,4219170,Pittsburgh School District,16355,10780,4219170,PA
42,4219200,Pittston Area School District,2300,10781,4219200,PA
42,4219290,Pleasant Valley School District,2770,10782,4219290,PA
42,4219350,Plum Borough School District,2410,10783,4219350,PA
42,4219470,Colonial School District,2965,10784,4219470,PA
42,4219500,Pocono Mountain School District,5335,10785,4219500,PA
42,4219530,Port Allegany School District,525,10786,4219530,PA
42,4219560,Portage Area School District,600,10787,4219560,PA
42,4219650,Pottsgrove School District,1855,10788,4219650,PA
42,4219680,Pottstown School District,1770,10789,4219680,PA
42,4219710,Pottsville Area School District,1705,10790,4219710,PA
42,4219800,Punxsutawney Area School District,1490,10791,4219800,PA
42,4219830,Purchase Line School District,605,10792,4219830,PA
42,4219860,Quaker Valley School District,1155,10793,4219860,PA
42,4219890,Quakertown Community School District,2900,10794,4219890,PA
42,4219920,Radnor Township School District,2305,10795,4219920,PA
42,4220040,Reading School District,9385,10796,4220040,PA
42,4220100,Red Lion Area School District,3330,10797,4220100,PA
42,4220130,Redbank Valley School District,600,10798,4220130,PA
42,4220220,Reynolds School District,650,10799,4220220,PA
42,4220250,Richland School District,1065,10800,4220250,PA
42,4220310,Ridgway Area School District,500,10801,4220310,PA
42,4220370,Ridley School District,3435,10802,4220370,PA
42,4220400,Ringgold School District,2050,10803,4220400,PA
42,4220430,Riverview School District,575,10804,4220430,PA
42,4220460,Rochester Area School District,590,10805,4220460,PA
42,4220520,Rockwood Area School District,455,10806,4220520,PA
42,4220550,Rose Tree Media School District,2415,10807,4220550,PA
42,4220580,South Fayette Township School District,1620,10808,4220580,PA
42,4220640,St. Marys Area School District,1305,10809,4220640,PA
42,4220730,Salisbury Township School District,1075,10810,4220730,PA
42,4220760,Salisbury-Elk Lick School District,220,10811,4220760,PA
42,4220850,Sayre Area School District,650,10812,4220850,PA
42,4220910,Schuylkill Haven Area School District,810,10813,4220910,PA
42,4220970,Schuylkill Valley School District,1340,10814,4220970,PA
42,4221090,Scranton School District,5925,10815,4221090,PA
42,4221120,Selinsgrove Area School District,1775,10816,4221120,PA
42,4221150,Yough School District,1320,10817,4221150,PA
42,4221180,Shade-Central City School District,295,10818,4221180,PA
42,4221200,Shaler Area School District,2820,10819,4221200,PA
42,4221240,Shamokin Area School District,1530,10820,4221240,PA
42,4221270,Shanksville-Stonycreek School District,240,10821,4221270,PA
42,4221330,Sharon City School District,1215,10822,4221330,PA
42,4221420,Sharpsville Area School District,765,10823,4221420,PA
42,4221490,Shenandoah Valley School District,735,10824,4221490,PA
42,4221510,Shenango Area School District,730,10825,4221510,PA
42,4221540,Shikellamy School District,1585,10826,4221540,PA
42,4221570,Shippensburg Area School District,2145,10827,4221570,PA
42,4221660,Slippery Rock Area School District,1265,10828,4221660,PA
42,4221690,Smethport Area School District,480,10829,4221690,PA
42,4221810,Solanco School District,2175,10830,4221810,PA
42,4221840,Somerset Area School District,1315,10831,4221840,PA
42,4221870,Souderton Area School District,4125,10832,4221870,PA
42,4221910,South Allegheny School District,805,10833,4221910,PA
42,4221930,South Butler County School District,1520,10834,4221930,PA
42,4222050,South Middleton School District,1185,10835,4222050,PA
42,4222060,South Park School District,1140,10836,4222060,PA
42,4222140,South Williamsport Area School District,845,10837,4222140,PA
42,4222170,South Eastern School District,1815,10838,4222170,PA
42,4222200,Southeastern Greene School District,440,10839,4222200,PA
42,4222230,South Side Area School District,590,10840,4222230,PA
42,4222260,Southern Columbia Area School District,895,10841,4222260,PA
42,4222290,Southern Fulton School District,405,10842,4222290,PA
42,4222320,Southern Huntingdon County School District,820,10843,4222320,PA
42,4222350,Southern Lehigh School District,2010,10844,4222350,PA
42,4222370,Southern Tioga School District,1125,10845,4222370,PA
42,4222380,Southern York County School District,1960,10846,4222380,PA
42,4222400,Southeast Delco School District,2390,10847,4222400,PA
42,4222410,Southmoreland School District,1200,10848,4222410,PA
42,4222440,Seneca Valley School District,4395,10849,4222440,PA
42,4222470,South Western School District,2510,10850,4222470,PA
42,4222530,Spring Cove School District,1135,10851,4222530,PA
42,4222560,Spring-Ford Area School District,4810,10852,4222560,PA
42,4222590,Spring Grove Area School District,2275,10853,4222590,PA
42,4222600,Springfield School District,2315,10854,4222600,PA
42,4222620,Springfield Township School District,1510,10855,4222620,PA
42,4222710,St. Clair Area School District,560,10856,4222710,PA
42,4222740,Tuscarora School District,1395,10857,4222740,PA
42,4222770,State College Area School District,4680,10858,4222770,PA
42,4222790,Steel Valley School District,1280,10859,4222790,PA
42,4222800,Steelton-Highspire School District,800,10860,4222800,PA
42,4222830,Sto-Rox School District,1050,10861,4222830,PA
42,4222860,Stroudsburg Area School District,2935,10862,4222860,PA
42,4222920,Sullivan County School District,390,10863,4222920,PA
42,4222980,Susquehanna Community School District,530,10864,4222980,PA
42,4223010,Susquehanna Township School District,1715,10865,4223010,PA
42,4223040,Susquenita School District,1210,10866,4223040,PA
42,4223220,Tamaqua Area School District,1440,10867,4223220,PA
42,4223250,Riverside School District,775,10868,4223250,PA
42,4223490,Titusville Area School District,1220,10869,4223490,PA
42,4223550,Towanda Area School District,820,10870,4223550,PA
42,4223640,Tredyffrin-Easttown School District,4050,10871,4223640,PA
42,4223700,Tri-Valley School District,575,10872,4223700,PA
42,4223760,Trinity Area School District,1910,10873,4223760,PA
42,4223790,Troy Area School District,920,10874,4223790,PA
42,4223820,Tulpehocken Area School District,755,10875,4223820,PA
42,4223850,Tunkhannock Area School District,1530,10876,4223850,PA
42,4223880,Turkeyfoot Valley Area School District,225,10877,4223880,PA
42,4223970,Tussey Mountain School District,670,10878,4223970,PA
42,4224000,Twin Valley School District,2020,10879,4224000,PA
42,4224030,Tyrone Area School District,1060,10880,4224030,PA
42,4224060,Union Area School District,505,10881,4224060,PA
42,4224090,Union City Area School District,575,10882,4224090,PA
42,4224120,Union School District,345,10883,4224120,PA
42,4224150,Uniontown Area School District,1485,10884,4224150,PA
42,4224210,Unionville-Chadds Ford School District,2150,10885,4224210,PA
42,4224240,United School District,615,10886,4224240,PA
42,4224300,Upper Adams School District,915,10887,4224300,PA
42,4224320,Upper Darby School District,7170,10888,4224320,PA
42,4224360,Upper Dauphin Area School District,810,10889,4224360,PA
42,4224390,Upper Dublin School District,2300,10890,4224390,PA
42,4224480,Upper Merion Area School District,2445,10891,4224480,PA
42,4224510,Upper Moreland Township School District,1870,10892,4224510,PA
42,4224540,Upper Perkiomen School District,1915,10893,4224540,PA
42,4224570,Upper St. Clair School District,2330,10894,4224570,PA
42,4224630,Valley Grove School District,585,10895,4224630,PA
42,4224650,Valley View School District,1295,10896,4224650,PA
42,4224750,Wallenpaupack Area School District,1920,10897,4224750,PA
42,4224790,Wallingford-Swarthmore School District,2175,10898,4224790,PA
42,4224820,Warren County School District,2800,10899,4224820,PA
42,4224870,Warrior Run School District,1040,10900,4224870,PA
42,4224960,Warwick School District,2620,10901,4224960,PA
42,4224970,Wayne Highlands School District,1705,10902,4224970,PA
42,4224990,Washington School District,885,10903,4224990,PA
42,4225080,Wattsburg Area School District,830,10904,4225080,PA
42,4225110,Waynesboro Area School District,2705,10905,4225110,PA
42,4225140,Weatherly Area School District,390,10906,4225140,PA
42,4225170,Wellsboro Area School District,705,10907,4225170,PA
42,4225200,West Allegheny School District,1885,10908,4225200,PA
42,4225230,West Branch Area School District,550,10909,4225230,PA
42,4225290,West Chester Area School District,7350,10910,4225290,PA
42,4225440,West Greene School District,375,10911,4225440,PA
42,4225590,West Jefferson Hills School District,1730,10912,4225590,PA
42,4225650,West Middlesex Area School District,605,10913,4225650,PA
42,4225680,West Mifflin Area School District,1655,10914,4225680,PA
42,4225740,West Perry School District,1525,10915,4225740,PA
42,4225830,West Shore School District,4770,10916,4225830,PA
42,4225950,Wyoming Valley West School District,2995,10917,4225950,PA
42,4225980,West York Area School District,2185,10918,4225980,PA
42,4226010,Mifflinburg Area School District,1360,10919,4226010,PA
42,4226040,Western Beaver County School District,575,10920,4226040,PA
42,4226070,Western Wayne School District,1205,10921,4226070,PA
42,4226130,Westmont Hilltop School District,810,10922,4226130,PA
42,4226250,Whitehall-Coplay School District,2800,10923,4226250,PA
42,4226300,Wilkes-Barre Area School District,4585,10924,4226300,PA
42,4226370,Wilkinsburg Borough School District,970,10925,4226370,PA
42,4226390,William Penn School District,3555,10926,4226390,PA
42,4226400,Williams Valley School District,690,10927,4226400,PA
42,4226430,Williamsburg Community School District,305,10928,4226430,PA
42,4226460,Williamsport Area School District,2865,10929,4226460,PA
42,4226520,Wilmington Area School District,730,10930,4226520,PA
42,4226550,Wilson Area School District,1495,10931,4226550,PA
42,4226580,Wilson School District,3555,10932,4226580,PA
42,4226610,Windber Area School District,650,10933,4226610,PA
42,4226700,Wyalusing Area School District,785,10934,4226700,PA
42,4226730,Wyoming Area School District,1460,10935,4226730,PA
42,4226760,Wyomissing Area School District,1200,10936,4226760,PA
42,4226820,York City School District,4940,10937,4226820,PA
42,4226850,York Suburban School District,1810,10938,4226850,PA
47,4747001,Anderson County School District in Clinton,440,458,4747001,TN
47,4747002,Arlington Community Schools in Lakeland (6-12),805,459,4747002,TN
47,4747029,Cocke County School District in Newport,100,460,4747029,TN
47,4747031,Coffee County School District in Manchester,500,461,4747031,TN
47,4747033,Crockett County School District in Alamo,155,462,4747033,TN
47,4747034,Crockett County School District in Bells,310,463,4747034,TN
47,4747073,Hawkins County School District in Rogersville,120,464,4747073,TN
47,4747077,Henderson County School District in Lexington,235,465,4747077,TN
47,4747079,Henry County School District in Paris,605,466,4747079,TN
47,4747107,McMinn County School District in Athens,450,467,4747107,TN
47,4747108,McMinn County School District in Etowah,175,468,4747108,TN
47,4747123,Monroe County School District in Sweetwater,300,469,4747123,TN
47,4747143,Rhea County School District in Dayton,230,470,4747143,TN
47,4747149,Rutherford County School District in Murfreesboro,5930,471,4747149,TN
47,4747187,Williamson County School District in Franklin,1485,472,4747187,TN
47,4747189,Wilson County School District in Lebanon,1010,473,4747189,TN
47,4700030,Alamo City School District,230,2385,4700030,TN
47,4700120,Athens City Schools,1025,2386,4700120,TN
47,4700154,Lakeland School System District,480,2387,4700154,TN
47,4700210,Bells City School District,330,2388,4700210,TN
47,4700720,Clinton City School District,525,2389,4700720,TN
47,4701140,Etowah City School District,320,2391,4701140,TN
47,4701260,Franklin Special School District,2125,2392,4701260,TN
47,4702370,Lebanon Special School District,2090,2393,4702370,TN
47,4702460,Lexington City School System,790,2394,4702460,TN
47,4702610,Manchester City School District,820,2395,4702610,TN
47,4703150,Murfreesboro City School District,8175,2396,4703150,TN
47,4703210,Newport City School District,495,2397,4703210,TN
47,4703360,Paris Special School District,860,2398,4703360,TN
47,4703660,Rogersville City Schools,300,2399,4703660,TN
47,4704050,Sweetwater City School District,790,2400,4704050,TN
47,4700001,Hamblen County School District,5895,11203,4700001,TN
47,4700060,Alcoa City School District,895,11204,4700060,TN
47,4700078,Fort Campbell Schools,975,11205,4700078,TN
47,4700090,Anderson County School District,3370,11206,4700090,TN
47,4700148,Shelby County School District,62270,11207,4700148,TN
47,4700149,Collierville School District,4615,11208,4700149,TN
47,4700150,Millington Municipal School District,1340,11209,4700150,TN
47,4700151,Germantown Municipal School District,2785,11210,4700151,TN
47,4700152,Arlington Community School District,1670,11211,4700152,TN
47,4700153,Bartlett City School District,4580,11212,4700153,TN
47,4700180,Bedford County School District,4645,11213,4700180,TN
47,4700240,Benton County School District,1145,11214,4700240,TN
47,4700270,Bledsoe County School District,1050,11215,4700270,TN
47,4700300,Blount County School District,7235,11216,4700300,TN
47,4700330,Bradley County School District,5900,11217,4700330,TN
47,4700360,Bristol City School District,2490,11218,4700360,TN
47,4700420,Campbell County School District,4060,11219,4700420,TN
47,4700450,Cannon County School District,1335,11220,4700450,TN
47,4700510,Carter County School District,3825,11221,4700510,TN
47,4700570,Cheatham County School District,3520,11222,4700570,TN
47,4700600,Chester County School District,1655,11223,4700600,TN
47,4700630,Claiborne County School District,2610,11224,4700630,TN
47,4700660,Clay County School District,825,11225,4700660,TN
47,4700690,Cleveland City School District,3660,11226,4700690,TN
47,4700750,Cocke County School District,2480,11227,4700750,TN
47,4700780,Coffee County School District,2555,11228,4700780,TN
47,4700850,Crockett County School District,625,11229,4700850,TN
47,4700900,Cumberland County School District,4310,11230,4700900,TN
47,4700960,Decatur County School District,1110,11231,4700960,TN
47,4700990,DeKalb County School District,1790,11232,4700990,TN
47,4701020,Dickson County School District,4470,11233,4701020,TN
47,4701050,Dyer County School District,2195,11234,4701050,TN
47,4701080,Dyersburg City School District,2005,11235,4701080,TN
47,4701110,Elizabethton City School District,1080,11236,4701110,TN
47,4701170,Fayette County School District,2385,11237,4701170,TN
47,4701200,Fayetteville City School District,770,11238,4701200,TN
47,4701230,Fentress County School District,1760,11239,4701230,TN
47,4701290,Franklin County School District,3315,11240,4701290,TN
47,4701390,Bradford Special School District,335,11241,4701390,TN
47,4701400,Gibson County School District,2175,11242,4701400,TN
47,4701410,Giles County School District,2535,11243,4701410,TN
47,4701440,Grainger County School District,2105,11244,4701440,TN
47,4701470,Greene County School District,4360,11245,4701470,TN
47,4701500,Greeneville City School District,1240,11246,4701500,TN
47,4701530,Grundy County School District,1180,11247,4701530,TN
47,4701590,Hamilton County School District,23420,11248,4701590,TN
47,4701620,Hancock County School District,575,11249,4701620,TN
47,4701650,Hardeman County School District,2130,11250,4701650,TN
47,4701680,Hardin County School District,2210,11251,4701680,TN
47,4701740,Hawkins County School District,4940,11252,4701740,TN
47,4701770,Haywood County School District,1665,11253,4701770,TN
47,4701800,Henderson County School District,1925,11254,4701800,TN
47,4701830,Henry County School District,1585,11255,4701830,TN
47,4701860,Hickman County School District,1845,11256,4701860,TN
47,4701890,Hollow Rock-Bruceton Special School District,355,11257,4701890,TN
47,4701920,Houston County School District,680,11258,4701920,TN
47,4701950,Humboldt City School District,645,11259,4701950,TN
47,4701980,Humphreys County School District,1545,11260,4701980,TN
47,4702010,Huntingdon Special School District,650,11261,4702010,TN
47,4702070,Jackson County School District,905,11262,4702070,TN
47,4702100,Jefferson County School District,4305,11263,4702100,TN
47,4702130,Johnson City School District,4515,11264,4702130,TN
47,4702160,Johnson County School District,1225,11265,4702160,TN
47,4702190,Kingsport City School District,4815,11266,4702190,TN
47,4702220,Knox County School District,36240,11267,4702220,TN
47,4702280,Lake County School District,570,11268,4702280,TN
47,4702310,Lauderdale County School District,2715,11269,4702310,TN
47,4702340,Lawrence County School District,3810,11270,4702340,TN
47,4702400,Lenoir City School District,620,11271,4702400,TN
47,4702430,Lewis County School District,990,11272,4702430,TN
47,4702490,Lincoln County School District,2415,11273,4702490,TN
47,4702520,Loudon County School District,3000,11274,4702520,TN
47,4702550,Macon County School District,2090,11275,4702550,TN
47,4702580,Jackson-Madison County School System,7120,11276,4702580,TN
47,4702640,Marion County School District,2685,11277,4702640,TN
47,4702670,Marshall County School District,3015,11278,4702670,TN
47,4702700,Maryville City School District,3065,11279,4702700,TN
47,4702760,Maury County School District,7295,11280,4702760,TN
47,4702790,McKenzie Special School District,680,11281,4702790,TN
47,4702820,McMinn County School District,3040,11282,4702820,TN
47,4702880,McNairy County School District,2255,11283,4702880,TN
47,4702910,Meigs County School District,1200,11284,4702910,TN
47,4702970,Milan Special School District,955,11285,4702970,TN
47,4703000,Monroe County School District,2735,11286,4703000,TN
47,4703030,Clarksville-Montgomery County School System,19210,11287,4703030,TN
47,4703060,Moore County School District,555,11288,4703060,TN
47,4703090,Morgan County School District,2000,11289,4703090,TN
47,4703180,Metropolitan Nashville Public School District,49180,11290,4703180,TN
47,4703240,Oak Ridge City School District,2760,11291,4703240,TN
47,4703270,Obion County School District,2040,11292,4703270,TN
47,4703330,Overton County School District,1990,11294,4703330,TN
47,4703390,Perry County School District,765,11295,4703390,TN
47,4703420,Pickett County School District,395,11296,4703420,TN
47,4703450,Polk County School District,1765,11297,4703450,TN
47,4703480,Putnam County School District,6145,11298,4703480,TN
47,4703510,Rhea County School District,2060,11299,4703510,TN
47,4703540,Richard City Special School District,170,11300,4703540,TN
47,4703590,Roane County School District,3805,11301,4703590,TN
47,4703600,Robertson County School District,6160,11302,4703600,TN
47,4703690,Rutherford County School District,18005,11303,4703690,TN
47,4703720,Scott County School District,2005,11304,4703720,TN
47,4703750,Sequatchie County School District,1480,11305,4703750,TN
47,4703780,Sevier County School District,8035,11306,4703780,TN
47,4703870,Smith County School District,1905,11307,4703870,TN
47,4703900,South Carroll Special School District,175,11308,4703900,TN
47,4703960,Stewart County School District,1315,11309,4703960,TN
47,4703990,Sullivan County School District,6515,11310,4703990,TN
47,4704020,Sumner County School District,16895,11311,4704020,TN
47,4704080,Tipton County School District,6185,11312,4704080,TN
47,4704100,Trenton Special School District,765,11313,4704100,TN
47,4704170,Trousdale County School District,625,11314,4704170,TN
47,4704200,Tullahoma City School District,1890,11315,4704200,TN
47,4704230,Unicoi County School District,1595,11316,4704230,TN
47,4704260,Union City School District,1310,11317,4704260,TN
47,4704290,Union County School District,1765,11318,4704290,TN
47,4704320,Van Buren County School District,445,11319,4704320,TN
47,4704350,Warren County School District,4075,11320,4704350,TN
47,4704380,Washington County School District,5580,11321,4704380,TN
47,4704440,Wayne County School District,1370,11322,4704440,TN
47,4704470,Weakley County School District,2925,11323,4704470,TN
47,4704490,West Carroll Special District,590,11324,4704490,TN
47,4704500,White County School District,2235,11325,4704500,TN
47,4704530,Williamson County School District,18945,11326,4704530,TN
47,4704550,Wilson County School District,9315,11327,4704550,TN
48,4848021,Elgin/Giddings Independent School Districts (9-12) in McDade,45,474,4848021,TX
48,4848285,Hallettsville Independent School District (9-12) in Vysehrad,30,476,4848285,TX
48,4848449,Mount Pleasant Independent School District (9-12) in Winfield,35,477,4848449,TX
48,4829760,McDade Independent School District,140,2402,4829760,TX
48,4844250,Vysehrad Independent School District,75,2403,4844250,TX
48,4846110,Winfield Independent School District,110,2404,4846110,TX
48,4800001,Crosbyton Consolidated Independent School District,185,11329,4800001,TX
48,4800002,Spur Independent School District,160,11330,4800002,TX
48,4800008,Dripping Springs Independent School District,3335,11335,4800008,TX
48,4800009,Wimberley Independent School District,1105,11336,4800009,TX
48,4800010,Hays Consolidated Independent School District,10250,11337,4800010,TX
48,4800011,Alvarado Independent School District,1635,11338,4800011,TX
48,4800012,Chisum Independent School District,385,11339,4800012,TX
48,4807350,College Station Independent School District,7210,11340,4807350,TX
48,4807380,Abbott Independent School District,95,11341,4807380,TX
48,4807410,Abernathy Independent School District,430,11342,4807410,TX
48,4807440,Abilene Independent School District,8270,11343,4807440,TX
48,4807470,Academy Independent School District,780,11344,4807470,TX
48,4807530,Agua Dulce Independent School District,165,11346,4807530,TX
48,4807590,Alamo Heights Independent School District,2475,11347,4807590,TX
48,4807650,Alba-Golden Independent School District,710,11348,4807650,TX
48,4807680,Albany Independent School District,290,11349,4807680,TX
48,4807710,Aldine Independent School District,36380,11350,4807710,TX
48,4807780,Aledo Independent School District,2925,11351,4807780,TX
48,4807800,Alice Independent School District,3020,11352,4807800,TX
48,4807830,Alief Independent School District,29815,11353,4807830,TX
